Unnamed: 0,created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
1296,2021-01-09,162841078,waspsfan1980,"Stuck at home with #COVID19 not feeling great... But do have something to look forward to, @AmishZed is live in a few hours. Check him out people, so funny &amp; a all round nice guy. #twitchstreamer  https://t.co/28awILhZIL",,London,stuck home not feeling great something look forward live hours check people funny round nice guy twitchstreamer,"['stuck', 'home', 'not', 'feeling', 'great', 'something', 'look', 'forward', 'live', 'hours', 'check', 'people', 'funny', 'round', 'nice', 'guy', 'twitchstreamer']","['stuck', 'home', 'not', 'feeling', 'great', 'something', 'look', 'forward', 'live', 'hour', 'check', 'people', 'funny', 'round', 'nice', 'guy', 'twitchstreamer']",stuck home not feeling great something look forward live hour check people funny round nice guy twitchstreamer,"[('stuck', 'v'), ('home', 'n'), ('not', 'r'), ('feeling', 'v'), ('great', 'a'), ('something', 'n'), ('look', 'v'), ('forward', 'r'), ('live', 'a'), ('hours', 'n'), ('check', 'v'), ('people', 'n'), ('funny', 'v'), ('round', 'a'), ('nice', 'a'), ('guy', 'n'), ('twitchstreamer', 'n')]",  stick home not feel great something look forward live hour check people funny round nice guy twitchstreamer,1.125,0.3412,0.3172727272727272,1,1,1
1298,2021-01-09,2401258338,richardksense,Thanks to everyone who sent kind messages &amp; enquired about my health after I got COVID at Christmas. I was very fortunate that I didn’t need to go to hospital &amp; for so many it had been a worse situation. I’ll be back at work on Monday but will take things a bit easier for a while,,London,thanks everyone sent kind messages enquired health got christmas fortunate not need hospital many worse situation back work monday wil take things bit easier,"['thanks', 'everyone', 'sent', 'kind', 'messages', 'enquired', 'health', 'got', 'christmas', 'fortunate', 'not', 'need', 'hospital', 'many', 'worse', 'situation', 'back', 'work', 'monday', 'wil', 'take', 'things', 'bit', 'easier']","['thanks', 'everyone', 'sent', 'kind', 'message', 'enquired', 'health', 'got', 'christmas', 'fortunate', 'not', 'need', 'hospital', 'many', 'worse', 'situation', 'back', 'work', 'monday', 'wil', 'take', 'thing', 'bit', 'easier']",thanks everyone sent kind message enquired health got christmas fortunate not need hospital many worse situation back work monday wil take thing bit easier,"[('thanks', 'n'), ('everyone', 'n'), ('sent', 'v'), ('kind', 'n'), ('messages', 'n'), ('enquired', 'v'), ('health', 'n'), ('got', 'v'), ('christmas', 'n'), ('fortunate', 'v'), ('not', 'r'), ('need', 'v'), ('hospital', 'a'), ('many', 'a'), ('worse', 'a'), ('situation', 'n'), ('back', 'r'), ('work', 'n'), ('monday', 'n'), ('wil', 'n'), ('take', 'v'), ('things', 'n'), ('bit', 'r'), ('easier', 'a')]",  thanks everyone send kind message enquire health get christmas fortunate not need hospital many bad situation back work monday wil take thing bit easy,0.0,0.8225,0.2047619047619048,1,0,1
1302,2021-01-09,352538362,rob_tam,@WhoseShoes @drjohnpmcg @BeckyMalby @SonaliKinra @manpreetbains_1 @HopewellDan @drgdubya @kapadia_meera @kingshealth @Pers_Care @thesonghunter @ptsafetylearn We are about to launch our Long Covid pathway - would be good to chat to others about how they have done this in their localities...,,London,launch long pathway would good chat others done localities,"['launch', 'long', 'pathway', 'would', 'good', 'chat', 'others', 'done', 'localities']","['launch', 'long', 'pathway', 'would', 'good', 'chat', 'others', 'done', 'locality']",launch long pathway would good chat others done locality,"[('launch', 'n'), ('long', 'a'), ('pathway', 'r'), ('would', None), ('good', 'v'), ('chat', 'n'), ('others', 'n'), ('done', 'v'), ('localities', 'n')]",  launch long pathway would good chat others do locality,-0.375,0.4404,0.3249999999999999,1,-1,1
1304,2021-01-09,1086069528,bengilby1,"Whilst I can’t post a ‘Dub in the Pub’ pic that @thefarpostpod were after last week due to mix of 8am KO time &amp; Covid rules here in England, I can show @thefarpostpod 2 ‘Dub in UK Lockdown’ pics of me cheering for my beloved @PerthGloryFC @WLeague side: #ADLvPER #WLeague  https://t.co/6pCSWWHQSE",,London,whilst not post dub pub pic last week due mix time rules england show dub pics cheering beloved side adlvper wleague,"['whilst', 'not', 'post', 'dub', 'pub', 'pic', 'last', 'week', 'due', 'mix', 'time', 'rules', 'england', 'show', 'dub', 'pics', 'cheering', 'beloved', 'side', 'adlvper', 'wleague']","['whilst', 'not', 'post', 'dub', 'pub', 'pic', 'last', 'week', 'due', 'mix', 'time', 'rule', 'england', 'show', 'dub', 'pic', 'cheering', 'beloved', 'side', 'adlvper', 'wleague']",whilst not post dub pub pic last week due mix time rule england show dub pic cheering beloved side adlvper wleague,"[('whilst', 'n'), ('not', 'r'), ('post', 'v'), ('dub', 'n'), ('pub', 'n'), ('pic', 'n'), ('last', 'a'), ('week', 'n'), ('due', 'a'), ('mix', 'n'), ('time', 'n'), ('rules', 'n'), ('england', 'v'), ('show', 'v'), ('dub', 'a'), ('pics', 'n'), ('cheering', 'v'), ('beloved', 'a'), ('side', 'n'), ('adlvper', None), ('wleague', 'n')]",  whilst not post dub pub pic last week due mix time rule england show dub pic cheer beloved side adlvper wleague,0.125,0.765,0.1916666666666666,1,1,1
1307,2021-01-09,246547192,ldncinders,@geekykindofgirl @NHSEnglandLDN @GSTTnhs @GSTT_SpecAmbu Can't fault my employers or NHS England for the roll out &amp; of efficiency of the covid-19 vaccination programme. They're fab! If this vaccine means I don't end up in ICU as I have chronic conditions that can lead to huge complications if I got covid-19 then I'll call that a win!💉,,London,not fault employers england rol efficiency programme fab means not end icu chronic conditions lead huge complications got cal win syringe,"['not', 'fault', 'employers', 'england', 'rol', 'efficiency', 'programme', 'fab', 'means', 'not', 'end', 'icu', 'chronic', 'conditions', 'lead', 'huge', 'complications', 'got', 'cal', 'win', 'syringe']","['not', 'fault', 'employer', 'england', 'rol', 'efficiency', 'programme', 'fab', 'mean', 'not', 'end', 'icu', 'chronic', 'condition', 'lead', 'huge', 'complication', 'got', 'cal', 'win', 'syringe']",not fault employer england rol efficiency programme fab mean not end icu chronic condition lead huge complication got cal win syringe,"[('not', 'r'), ('fault', 'a'), ('employers', 'n'), ('england', 'v'), ('rol', 'n'), ('efficiency', 'n'), ('programme', 'n'), ('fab', 'n'), ('means', 'v'), ('not', 'r'), ('end', 'v'), ('icu', 'n'), ('chronic', 'a'), ('conditions', 'n'), ('lead', 'v'), ('huge', 'a'), ('complications', 'n'), ('got', 'v'), ('cal', 'a'), ('win', 'n'), ('syringe', 'n')]",  not fault employer england rol efficiency programme fab mean not end icu chronic condition lead huge complication get cal win syringe,-1.5,0.9162,0.2958333333333333,1,-1,1
1312,2021-01-09,2475606934,coxelljackie,"Why us it ok to travel and spend hours fishing, when you have to exercise local and not stay out for over an hour or sit and have a coffee! Just as therapeutic for some!  BBC News - Covid-19: Praise as angling given lockdown go-ahead  https://t.co/omSLzBIDxy",,London,travel spend hours fishing exercise local not stay hour sit coffee therapeutic news praise angling given ahead,"['travel', 'spend', 'hours', 'fishing', 'exercise', 'local', 'not', 'stay', 'hour', 'sit', 'coffee', 'therapeutic', 'news', 'praise', 'angling', 'given', 'ahead']","['travel', 'spend', 'hour', 'fishing', 'exercise', 'local', 'not', 'stay', 'hour', 'sit', 'coffee', 'therapeutic', 'news', 'praise', 'angling', 'given', 'ahead']",travel spend hour fishing exercise local not stay hour sit coffee therapeutic news praise angling given ahead,"[('travel', 'n'), ('spend', 'n'), ('hours', 'n'), ('fishing', 'v'), ('exercise', 'n'), ('local', 'a'), ('not', 'r'), ('stay', 'v'), ('hour', 'n'), ('sit', 'n'), ('coffee', 'n'), ('therapeutic', 'a'), ('news', 'n'), ('praise', 'n'), ('angling', 'v'), ('given', 'v'), ('ahead', 'r')]",  travel spend hour fish exercise local not stay hour sit coffee therapeutic news praise angle give ahead,0.875,0.5574,0.0,0,1,1
1315,2021-01-09,1106780149,svig2,"Broke my 💓  94 year old, #COVID19 patient with dementia, kept insisting his wife would visit on his birthday 'as she would never forget'  #HelpUsHelpYou &amp; get back to normality where #hugs are possible  #HandsFaceSpace #COVID #StayHome  https://t.co/ROrxFdp3kj",,London,broke beating heart year old patient dementia kept insisting wife would visit birthday would never forget helpushelpyou get back normality hugs possible handsfacespace stayhome,"['broke', 'beating', 'heart', 'year', 'old', 'patient', 'dementia', 'kept', 'insisting', 'wife', 'would', 'visit', 'birthday', 'would', 'never', 'forget', 'helpushelpyou', 'get', 'back', 'normality', 'hugs', 'possible', 'handsfacespace', 'stayhome']","['broke', 'beating', 'heart', 'year', 'old', 'patient', 'dementia', 'kept', 'insisting', 'wife', 'would', 'visit', 'birthday', 'would', 'never', 'forget', 'helpushelpyou', 'get', 'back', 'normality', 'hug', 'possible', 'handsfacespace', 'stayhome']",broke beating heart year old patient dementia kept insisting wife would visit birthday would never forget helpushelpyou get back normality hug possible handsfacespace stayhome,"[('broke', 'v'), ('beating', 'v'), ('heart', 'n'), ('year', 'n'), ('old', 'a'), ('patient', 'n'), ('dementia', 'n'), ('kept', 'v'), ('insisting', 'a'), ('wife', 'n'), ('would', None), ('visit', 'v'), ('birthday', 'n'), ('would', None), ('never', 'r'), ('forget', 'v'), ('helpushelpyou', 'n'), ('get', 'v'), ('back', 'r'), ('normality', 'n'), ('hugs', 'n'), ('possible', 'a'), ('handsfacespace', 'n'), ('stayhome', 'n')]",  break beat heart year old patient dementia keep insisting wife would visit birthday would never forget helpushelpyou get back normality hug possible handsfacespace stayhome,0.625,0.8388,0.0333333333333333,1,1,1
1316,2021-01-09,21191528,aroundthehouses,So now we all have to ‘act like you have Covid’ and stay indoors. What about all the teachers &amp; toddlers at nursery groups &amp; other workers etc etc? Is there ever any actual #planning in place @BorisJohnson or is it just like your fathering children - when the mood takes you?,,London,act like stay indoors teachers toddlers nursery groups workers etc etc ever actual planning place like fathering children mood takes,"['act', 'like', 'stay', 'indoors', 'teachers', 'toddlers', 'nursery', 'groups', 'workers', 'etc', 'etc', 'ever', 'actual', 'planning', 'place', 'like', 'fathering', 'children', 'mood', 'takes']","['act', 'like', 'stay', 'indoors', 'teacher', 'toddler', 'nursery', 'group', 'worker', 'etc', 'etc', 'ever', 'actual', 'planning', 'place', 'like', 'fathering', 'child', 'mood', 'take']",act like stay indoors teacher toddler nursery group worker etc etc ever actual planning place like fathering child mood take,"[('act', 'n'), ('like', None), ('stay', 'a'), ('indoors', 'n'), ('teachers', 'n'), ('toddlers', 'n'), ('nursery', 'r'), ('groups', 'n'), ('workers', 'n'), ('etc', 'v'), ('etc', 'a'), ('ever', 'r'), ('actual', 'a'), ('planning', 'v'), ('place', 'n'), ('like', None), ('fathering', 'v'), ('children', 'n'), ('mood', 'n'), ('takes', 'v')]",  act like stay indoors teacher toddler nursery group worker etc etc ever actual plan place like father child mood take,-0.375,0.6124,0.0,0,-1,1
1320,2021-01-09,2799523569,liebersthomas,"Not very often that I see the little part of Germany where I grew up (Vogtland, in Saxony) pop up in international media. Sad that it is #coronavirus putting the spotlight on this beautiful part of the world. #Vogtland #Saxony #Germany #COVID",,London,not often see little part germany grew vogtland saxony pop international media sad putting spotlight beautiful part world vogtland saxony germany,"['not', 'often', 'see', 'little', 'part', 'germany', 'grew', 'vogtland', 'saxony', 'pop', 'international', 'media', 'sad', 'putting', 'spotlight', 'beautiful', 'part', 'world', 'vogtland', 'saxony', 'germany']","['not', 'often', 'see', 'little', 'part', 'germany', 'grew', 'vogtland', 'saxony', 'pop', 'international', 'medium', 'sad', 'putting', 'spotlight', 'beautiful', 'part', 'world', 'vogtland', 'saxony', 'germany']",not often see little part germany grew vogtland saxony pop international medium sad putting spotlight beautiful part world vogtland saxony germany,"[('not', 'r'), ('often', 'r'), ('see', 'v'), ('little', 'a'), ('part', 'n'), ('germany', 'n'), ('grew', 'v'), ('vogtland', 'n'), ('saxony', 'n'), ('pop', 'v'), ('international', 'a'), ('media', 'n'), ('sad', 'a'), ('putting', 'v'), ('spotlight', 'n'), ('beautiful', 'a'), ('part', 'n'), ('world', 'n'), ('vogtland', 'n'), ('saxony', 'n'), ('germany', 'n')]",  not often see little part germany grow vogtland saxony pop international medium sad put spotlight beautiful part world vogtland saxony germany,-1.375,0.2023,0.0406249999999999,1,-1,1
1325,2021-01-09,16376742,mikechamberlain,"If 1 in 30 people in london now have COVID, how many people do you have to meet before the chances of meeting someone with COVID are now over 50%",,London,people many people meet chances meeting someone,"['people', 'many', 'people', 'meet', 'chances', 'meeting', 'someone']","['people', 'many', 'people', 'meet', 'chance', 'meeting', 'someone']",people many people meet chance meeting someone,"[('people', 'n'), ('many', 'a'), ('people', 'n'), ('meet', 'v'), ('chances', 'n'), ('meeting', 'v'), ('someone', 'n')]",  people many people meet chance meet someone,0.5,0.25,0.5,1,1,1
1330,2021-01-09,30189374,miket_personal,@annarayner2020 @rxbcxe They’re clearly labelled as “deaths within 28 days of a positive COVID-19 test”.  To me that’s an underestimate and 45 days is more accurate.,,London,clearly labelled deaths within days positive test underestimate days accurate,"['clearly', 'labelled', 'deaths', 'within', 'days', 'positive', 'test', 'underestimate', 'days', 'accurate']","['clearly', 'labelled', 'death', 'within', 'day', 'positive', 'test', 'underestimate', 'day', 'accurate']",clearly labelled death within day positive test underestimate day accurate,"[('clearly', 'r'), ('labelled', 'a'), ('deaths', 'n'), ('within', None), ('days', 'n'), ('positive', 'a'), ('test', 'n'), ('underestimate', 'a'), ('days', 'n'), ('accurate', 'v')]",  clearly labelled death within day positive test underestimate day accurate,0.875,0.0516,0.2424242424242424,1,1,1
1332,2021-01-09,20047039,mediamacaque,Thanks to the @Telegraph brilliant #Matt for providing a #lol moment amongst all the misery! #COVID  https://t.co/butpwzvE7O,,London,thanks brilliant matt providing lol moment amongst misery,"['thanks', 'brilliant', 'matt', 'providing', 'lol', 'moment', 'amongst', 'misery']","['thanks', 'brilliant', 'matt', 'providing', 'lol', 'moment', 'amongst', 'misery']",thanks brilliant matt providing lol moment amongst misery,"[('thanks', 'n'), ('brilliant', 'v'), ('matt', 'a'), ('providing', 'v'), ('lol', 'a'), ('moment', 'n'), ('amongst', 'n'), ('misery', 'n')]",  thanks brilliant matt provide lol moment amongst misery,-0.25,0.7003,0.6333333333333334,1,-1,1
